hs_code,description,version
48101391,"paper and paperboard, not printed, of a width of 150 mm or less, in rolls",2022
48101399,"paper and paperboard, not printed, of a width of more than 150 mm, in rolls",2022
48101410,"paper and paperboard, printed of a kind used for self-recording apparatus, of which no side exceeds 360 mm, in sheets with one side less than 435 mm and the other side less than 297 mm unfolded state",2022
48101491,"paper and paperboard, not printed, of which no side exceeds 360 mm, in sheets with one side less than
435 mm and the other side less than 297 mm unfolded state",2022
48101499,"paper and paperboard, not printed, of which no side less than 360 mm, in sheets with one side less than
435 mm and the other side less than 297 mm unfolded state",2022
48101910,"paper and paperboard, printed for self-record apparatus, no side exceed 360mm unfold state, have <10% weight, contain fibre of chemical or mechanical process, one side >435 mm and other side >297mm",2022
48101990,"paper and paperboard, not printed for self-record apparatus, no side exceed 360mm unfold state, have
<10% weight, contain fibre of chemical/mechanical process, one side >435 mm and other side >297mm",2022
48102210,"paper and paperboard, printed for self-record apparatus, in rolls 150mm or less, or in sheets no side
>360mm in the unfolded state, lightweight coated paper",2022
48102290,"paper and paperboard, not printed for self-record apparatus, in rolls 150mm or less, or in sheets no side
>360mm in the unfolded state, lightweight coated paper",2022
48102910,"paper and paperboard, printed for self-record apparatus, in rolls 150mm or less, or in sheets no side
>360mm in the unfolded state, other than lightweight coated paper",2022
48102991,"paper and paperboard, not printed for self-record apparatus, in rolls of a width of =150 mm, or in sheets of which no side exceeds 360 mm in the unfolded state, other than lightweight coated paper",2022
48102999,"paper and paperboard, not printed for self-record apparatus, in rolls of a width of >150 mm, or in sheets of which no side less than 360 mm in the unfolded state, other than lightweight coated paper",2022
48103130,"kraft paper and paperboard, bleached in rolls of <150 mm width or in sheets of no side exceeding 360 mm
in the unfolded state weighing 150g/m2 or less",2022
48103190,"kraft paper and paperboard, bleached in rolls >150 mm width or in sheets no side exceeding 360 mm in
the unfolded state weighing 150g/m2 or less",2022
48103230,"kraft paper and paperboard, bleached in rolls of >150 mm width or in sheets of no side >360 mm in the
unfolded state weighing more than 150g/m2",2022
48103290,"kraft paper and paperboard, bleached in rolls of =150 mm width or in sheets of no side >360 mm in the
unfolded state weighing more than 150g/m2",2022
48103930,"kraft paper and paperboard, unbleached in rolls of =150 mm width or in sheets of no side >360 mm in the
unfolded state",2022
48103990,"kraft paper and paperboard, unbleached in rolls of >150 mm width or in sheets of no side >360 mm in the
unfolded state",2022
48109240,"paper and paperboard, multi-ply, in rolls of =150 mm in width or sheets of which side >360 mm in the
unfolded state",2022
48109290,"paper and paperboard, multi-ply, in rolls of >150 mm in width or sheets of which side >360 mm in the
unfolded state",2022
48109940,"other paper and paperboard, other than multi-ply, in rolls of <150mm in width or sheets of which side
>360mm in the unfolded state",2022
48109990,"paper and paperboard, other than multi-ply, in rolls of >150mm in width or sheets of which side >360mm
in the unfolded state",2022
48111020,"tarred, bituminised or asphalted paper and paperboard, in rolls of <15 cm in width, in rectangular (include
square), or in sheets of which side <36cm unfolded",2022
48111090,"tarred, bituminised or asphalted paper and paperboard, in rolls of >15 cm in width, in rectangular (include
square), or in sheets of which side >36cm unfolded",2022
48114120,"gummed or adhesive paper and paperboard, self-adhesive, in rolls of <15cm in width or in rectangular
(include square) sheets of which side <36cm unfolded",2022
48114190,"gummed or adhesive paper and paperboard, self-adhesive, in rolls of >15cm in width or in rectangular
(include square) sheets of which side >36cm unfolded",2022
48114900,"gummed or adhesive paper and paperboard, other than self-adhesive",2022
48115131,"paper and paperboard coated, bleached, weigh >150g/m2, in rolls of =15cm width, or in sheets of which
side <36cm unfolded state, floor coverings",2022
48115139,"paper and paperboard coated, bleached, weigh >150g/m2, in rolls of =15cm width, or in sheets of which
side <36cm unfolded state, other than floor coverings",2022
48115191,"paper and paperboard coated, bleached, weigh >150g/m2, in rolls of =15cm in width, or in sheets of which
side >36cm unfolded state, floor covering",2022
48115199,"paper and paperboard coated, bleached, weigh >150g/m2, in rolls of =15cm in width, or in sheets of which
side >36cm unfolded state, other than floor covering",2022
48115920,"paper and paperboard covered on both faces with transparent films of plastics and with a lining of aluminium foil, for the packaging of liquid food products, bleached, weigh =150 g/m2",2022
48115941,"paper and paperboard coated, bleached, weigh =150g/m2, in rolls of =15cm, or in sheets of which side
>36cm unfolded state, floor covering",2022
48115949,"paper and paperboard coated, bleached, weigh =150g/m2, in rolls of =15cm, or in sheets of which side
>36cm unfolded state, other than floor covering",2022
48115991,"paper and paperboard coated, bleached, weigh =150g/m2, in roll of >15cm in width, or in sheets of which
side >36cm unfold state, floor covering",2022
48115999,"paper and paperboard coated, bleached, weigh =150g/m2, in roll of >15cm in width, or in sheets of which
side >36cm unfold state, other than floor covering",2022
48116020,"paper and paperboard, coated, soak or covered with wax, parfin wax, starin, oil or glicerol, in rolls =15cm in width or in rectangular (include square) sheets of which side <36cm, unfolded state",2022
48116091,"paper and paperboard, coated, soak/covered with wax, parfin wax, starin, oil/glicerol, in rolls =15cm width/rectangular (include square) sheets of which side >36cm, unfolded state, floor coverings",2022
48116099,"paper & paperboard, coated, soak/covered with wax, parfin wax, starin, oil/glicerol, in rolls =15cm width/rectangular (include square) sheets of which side >36cm, unfolded state, o.t floor coverings",2022
48119041,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll =15cm width or rectangular sheet
of which side <36cm unfolded state, floor coverings",2022
48119042,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll =15cm width or rectangular sheet
of which side <36cm unfolded state, marbled paper",2022
48119049,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll =15cm width or rectangular sheet of which side <36cm unfolded state, other than floor coverings and marbled paper",2022
48119091,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll >15cm width or rectangular
sheets of which side <36cm unfold state, floor coverings",2022
48119092,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll >15cm width or rectangular
sheets of which side <36cm unfold state, marbled paper",2022
48119093,"paper and paperboard, cellulose wadding and web cellulose fibre, in roll >15cm width or rectangular sheets of which side <36cm unfold state, other than floor coverings and marbled paper",2022
48119099,"paper, paperboard, cellulose wadding and webs of cellulose fibres other than hs 48119091 - 48119092",2022
48120000,"filter blocks, slabs and plates, of paper pulp",2022
48131000,"cigarette paper, in the form of booklets or tubes.",2022
48132010,"cigarette tipping paper, in rolls of width not exceeding 5 cm",2022
48132021,"tobacco wrapping paper, uncoated, in rolls of width not exceeding 5 cm",2022
48132022,"plug wrap paper having a porosity of more than 12 cm3 (min- 1cm-2) in coresta air permeability unit,
uncoated, in rolls of width not exceeding 5 cm",2022
48132023,"plug wrap paper having a porosity of not more than 12 cm3 (min- 1cm-2) in coresta air permeability unit,
uncoated, in rolls of width not exceeding 5 cm",2022
48132029,"cigarette paper other than tobacco wrapping paper and plug wrap paper, uncoated, in rolls of width not
exceeding 5 cm",2022
48132031,"tobacco wrapping paper, coated, in rolls of width not exceeding 5 cm",2022
48132032,"plug wrap paper, coated, in rolls of width not exceeding 5 cm",2022
48132039,"cigarette paper other than tobacco wrapping paper and plug wrap paper, coated, in rolls of width not
exceeding 5 cm",2022
48139011,"tobacco wrapping paper, coated, in rolls of a width exceeding 5 cm",2022
48139012,"cigarette tipping paper, coated, in rolls of a width exceeding 5 cm",2022
48139019,"cigarette paper, other than tobacco wrapping paper and tipping paper, coated, in rolls of a width
exceeding 5 cm",2022
48139091,"tobacco wrapping paper, uncoated, in rolls of a width not exceeding 5 cm",2022
48139099,"cigarette paper, oter than tobacco wrapping paper, uncoated, in rolls of a width not exceeding 5 cm",2022
48142010,"wallpaper and similar wall covering, consist of paper coated/covered, on the face side, grained,
embossed, coloured, of a width =60cm",2022
48142091,"photo murals, of a width exceeding 60cm",2022
48142099,"wallpaper and similar wall coverings, other than photo murals, of a width exceeding 60cm",2022
48149000,window transparencies of paper,2022
48162010,"selfcopy paper (other than those of heading 4809), in rolls of a width exceeding 15 cm but not exceeding
36 cm",2022
48162090,"self-copy paper (other than those of heading 4809), in rolls except of a width exceeding 15 cm but
exceeding 36 cm",2022
48169010,"carbon paper (other than those of heading 4809), of paper, whether or not put up in boxes",2022
